"MouseID","AKT_N","AMPKA_N","APP_N","BDNF_N","BRAF_N","Bcatenin_N","CAMKII_N","CREB_N","DSCR1_N","DYRK1A_N","ELK_N","ERK_N","GSK3B_N","ITSN1_N","JNK_N","MEK_N","MTOR_N","NR1_N","NR2A_N","NR2B_N","P38_N","PKCA_N","RSK_N","SOD1_N","TRKA_N","pAKT_N","pBRAF_N","pCAMKII_N","pCREB_N","pELK_N","pERK_N","pJNK_N","pMEK_N","pMTOR_N","pNR1_N","pNR2A_N","pNR2B_N","pNUMB_N","pPKCAB_N","pRSK_N","ADARB1_N","ARC_N","AcetylH3K9_N","BAD_N","BAX_N","BCL2_N","Behavior","CDK5_N","CaNA_N","EGR1_N","ERBB4_N","GFAP_N","Genotype","GluR3_N","GluR4_N","H3AcK18_N","H3MeK4_N","IL1B_N","NUMB_N","P3525_N","P70S6_N","PSD95_N","RAPTOR_N","RRP1_N","S6_N","SHH_N","SNCA_N","SYP_N","TIAM1_N","Tau_N","Treatment","Ubiquitin_N","class","nNOS_N","pCASP9_N","pCFOS_N","pGSK3B_N","pGSK3B_Tyr216_N","pP70S6_N","pPKCG_N","pS6_N"
"3522_11","0.589119683","0.328585559","0.436597428","0.317111771","0.509000989","1.957665678","0.397230465","0.206330366","0.581998022","0.555489614","1.030267062","2.000395648","1.285657765","0.713155292","0.263699308","0.262710188","0.377448071","2.150939664","3.629673591","0.51256182","0.306231454","0.408704253","0.190702275","0.325420376","0.704846686","0.255192878","0.188526212","6.116320475","0.203956479","1.423738872","0.633234421","0.312759644","0.272007913","0.618397626","0.753313551","0.599406528","1.443521266","0.359248269","2.259545005","0.531948566","1.06115063","0.098589792","0.281916885","0.168351429","0.168601023","0.134406589","C/S","0.265443654","1.346312243","0.178085611","0.144265568","0.136528142","Ts65Dn","0.17546487","0.097716211","0.20042431","0.234244353","0.371271684","0.162735555","0.280918507","0.644327967","1.907026083","0.337487636","0.20042431","0.499937601","0.215524772","0.126419568","0.407088481","0.418991098","0.165231499","Memantine","1.214027206","t-CS-m","0.140771247","1.043179833","0.142892799","0.189816548","0.84150755","0.610089021","2.006614252","0.098589792"
"3479_6","0.551838138","0.376355462","0.39288548","0.3389315","0.379132505","2.295556731","0.329410209","0.16027506","0.5718064","0.429251521","1.2934335116666666","3.018910341","1.385083311","0.622586617","0.229436657","0.240148109","0.459005554","2.398439566","4.200211584","0.56254959","0.372123777","0.407299656","0.144935202","0.316847395","0.701666226","0.22282465","0.152869611","2.781539275","0.190822534","1.455831791","0.50899233","0.22295689","0.226791854","0.685665168","0.820682359","0.556466543","1.541920127","0.341311822","2.381645067","0.446971701","1.70557598","0.113893995","0.16283701","0.1429546216666666","0.191482843","0.113543278","C/S","0.300398284","1.499770221","0.1593743163333333","0.155330882","0.115425858","Control","0.257046569","0.142310049","0.126531863","0.158394608","0.482000613","0.162300858","0.303002451","0.751991422","2.11963848","0.320550119","0.146063113","0.416283701","0.232843137","0.126991422","0.419960172","0.411399101","0.149586397","Saline","0.926930147","c-CS-s","0.164445466","1.333716299","0.117340686","0.159313725","0.854473039","0.66027506","2.145220588","0.113893995"
"3419_11","0.596816284","0.360386221","0.331680585","0.280010438","0.366388309","1.661795407","0.42980167","0.230427975","0.602296451","0.267745303","0.876565762","1.748695198","0.918058455","0.409185804","0.247129436","0.271137787","0.428496868","1.86717119","2.740083507","0.92980167","0.469728601","0.300887265","0.21894572","0.736691023","0.580897704","0.283663883","0.220772443","4.239561587","0.230167015","1.27348643","0.388308977","0.394311065","0.32802714","0.782620042","0.724425887","0.842901879","1.311586639","0.333768267","1.046189979","0.466597077","1.036321646","0.125761075","0.34474071","0.22021102","0.190006299","0.1855474696666666","S/C","0.254461474","1.115053538","0.208692001","0.162922528","0.129330254","Control","0.185387361","0.090279236","0.232626496","0.283464193","0.655889145","0.140457695","0.302750367","0.858702498","2.253201764","0.326200418","0.233046399","0.337182448","0.222758765","0.179298761","0.416544195","0.392223382","0.250682343","Memantine","1.611379383","c-SC-m","0.16691161","1.503464203","0.121981944","0.164812093","0.82448037","0.432411273","1.83308839","0.125761075"
"50810D_1","0.877740705","0.446854147","0.428979981","0.383698761","0.400699078","2.853749603","0.39005402","0.166190022","0.496345726","0.529393073","2.029631395","3.53773435","1.435732444","0.774149984","0.271687321","0.349062599","0.438195106","2.736812838","5.012472196","0.544884017","0.359151573","0.427391166","0.163330156","0.334763267","0.8426279","0.217588179","0.176199555","3.214728313","0.242373689","1.445583095","0.661026374","0.30815062","0.288290435","0.811089927","1.005878615","0.67778837","1.878693994","0.45471878","2.360343184","0.532094058","1.16957867","0.12016562","0.16020566","0.145054145","0.212439712","0.118891619","C/S","0.354763855","1.691236691","0.143871144","0.163072163","0.134270634","Control","0.278778779","0.15042315","0.103967604","0.151651652","0.522204022","0.241605242","0.306579307","1.207707708","2.35035035","0.301318716","0.189098189","0.710665211","0.225134225","0.151196651","0.513377013","0.43962504","0.156702157","Saline","1.205978706","c-CS-s","0.204249704","2.031622532","0.120757121","0.222722723","0.968786969","0.272322847","2.097097097","0.12016562"
"3605_5","0.765866209","0.366380789","0.490394511","0.328301887","0.307890223","2.546826758","0.397598628","0.189536878","0.645626072","0.389022298","1.109605489","2.347512864","1.261063465","0.639279588","0.243910806","0.269468268","0.492624357","2.426758148","4.889879931","0.636363636","0.514236707","0.338936535","0.162092624","0.680617496","0.77838765","0.251286449","0.208919383","5.202744425","0.222641509","1.364150943","0.410291595","0.334133791","0.294682676","0.882675815","0.876672384","0.779245283","1.805317324","0.339794168","1.21457976","0.441852487","1.501435407","0.151483254","0.116746411","0.135775191","0.196267943","0.1212298236666666","S/C","0.278564593","1.066602871","0.17472968","0.175406699","0.117703349","Ts65Dn","0.264210526","0.144401914","0.1173401023333333","0.187272727","0.611196172","0.171866029","0.263062201","1.123636364","2.577320574","0.347341338","0.146220096","0.327942584","0.238181818","0.17722488","0.446698565","0.435334477","0.189282297","Memantine","1.421052632","t-SC-m","0.182870813","1.759712919","0.126124402","0.150047847","0.943253589","0.42058319","1.455598086","0.151483254"
"363_11","0.541314554","0.348591549","0.529342723","0.359624413","0.622065728","1.83286385","0.373004695","0.183802817","0.63028169","0.600938967","0.955399061","1.729577465","1.279812207","0.837323944","0.272065728","0.276995305","0.474413146","2.194366197","3.124178404","0.585211268","0.451173709","0.395070423","0.185211268","0.341549296","0.701173709","0.245305164","0.19741784","5.031220657","0.21971831","1.598356808","0.769248826","0.321830986","0.280516432","0.735915493","0.787793427","0.588262911","1.407981221","0.373004695","2.489906103","0.594835681","1.086006177","0.102874792","0.306248515","0.205036826","0.161914944","0.138156332","C/S","0.307555239","1.473509147","0.194107864","0.140532193","0.11712996","Ts65Dn","0.255523877","0.142195296","0.191850796","0.243763364","0.469470183","0.17533856","0.282133523","0.870277976","2.094084105","0.315962441","0.168210976","0.613684961","0.227726301","0.133998574","0.443810881","0.467840376","0.238892849","Memantine","1.146828225","t-CS-m","0.181515799","1.455452602","0.12877168","0.153124258","0.918983131","1.010093897","3.112734616","0.102874792"
"311_8","0.743438914","0.446832579","0.411085973","0.349773756","0.473076923","2.043438914","0.37760181","0.184162896","0.720135747","0.598868778","1.112217195","3.119004525","1.261312217","0.690271493","0.263348416","0.264253394","0.530769231","2.308371041","4.229411765","0.616968326","0.4260181","0.369457014","0.181900452","0.381447964","0.669230769","0.221493213","0.187104072","2.045475113","0.176696833","1.922171946","0.850452489","0.34638009","0.27918552","0.883936652","0.85","0.654751131","1.580316742","0.484162896","1.516289593","0.417647059","0.988832487","0.112351946","0.096559504","0.167399887","0.181725888","0.178341794","C/S","0.282910321","1.219966159","0.234179357","0.147772138","0.14393683","Control","0.215454033","0.110434292","0.147208122","0.197067118","0.349125776","0.159954879","0.236999436","0.768527919","1.611957135","0.413800905","0.213987592","0.323068246","0.192329385","0.150592217","0.471517202","0.554298643","0.159052453","Memantine","1.118668923","c-CS-m","0.150592217","1.062380147","0.1617433063333333","0.190073322","0.691483362","0.25520362","0.963338973","0.112351946"
"18899_10","0.578580482","0.313054499","0.364385298","0.267427123","0.391318124","1.628010139","0.368821293","0.171419518","0.700887199","0.367553866","0.854562738","2.367237009","0.944233207","0.519011407","0.235741445","0.285804816","0.400823828","1.878010139","2.773764259","0.506337136","0.316856781","0.271546261","0.201204056","0.311153359","0.649239544","0.275665399","0.164765526","2.420468948","0.205956907","1.367237009","0.494930292","0.293726236","0.329214195","0.682826362","0.675855513","0.594740177","1.382129278","0.414765526","1.106463878","0.374524715","1.20735508","0.114897154","0.193642219","0.189071265","0.188447953","0.167463121","C/S","0.311863702","1.377103678","0.1963367379999999","0.145023894","0.137959692","Ts65Dn","0.124454602","0.102638687","0.209640557","0.275503844","0.52524413","0.167463121","0.310824849","0.830251402","2.100976522","0.290557668","0.186993559","0.624766258","0.285476834","0.164346561","0.389362144","0.378326996","0.194473301","Saline","1.42156659","t-CS-s","0.134427592","1.319551215","0.1335307596666667","0.172657386","0.851859547","0.249683143","1.303760648","0.114897154"
"3520_4","0.692640126","0.378077528","0.42234154","0.369172342","0.586694605","2.391566265","0.357124149","0.181246726","0.519512834","0.669722368","1.382399162","2.894709272","1.473284442","0.911733892","0.264536406","0.318098481","0.467522263","2.754583552","4.451807229","0.634101624","0.421031954","0.409638554","0.177841802","0.322812991","0.817312729","0.259559979","0.18936616","4.027894185","0.223022525","1.611183866","0.856207438","0.337742273","0.308538502","0.795311682","0.920900995","0.697485595","1.679544264","0.389863803","2.302514405","0.56443164","1.517472761","0.127690672","0.274515015","0.15233856","0.171605102","0.099986713","C/S","0.3101249","1.676654265","0.158915759","0.161573213","0.122375764","Control","0.241496147","0.134533617","0.154996014","0.168813688","0.575671007","0.20954026","0.321219771","1.21465586","2.425059793","0.304609743","0.149880415","0.654398087","0.230201967","0.143901143","0.459806006","0.410424306","0.250265745","Memantine","1.289131012","c-CS-m","0.226946585","2.001860218","0.110616529","0.169612012","1.039529631","0.513750655","2.509699708","0.127690672"
"3507_11","0.56185567","0.323760432","0.367206676","0.311242023","0.32425135","1.820569465","0.362542955","0.196858125","0.579528719","0.337260677","0.888316151","2.342169858","1.033382425","0.480854197","0.245213549","0.242758959","0.454344624","2.083946981","3.077074129","0.563573883","0.433971527","0.276877761","0.171084929","0.333087874","0.660039273","0.235886107","0.184830633","2.02233677","0.206921944","1.145311733","0.489690722","0.349288169","0.278350515","0.748404516","0.789887089","0.543446244","1.400589102","0.393225331","0.970790378","0.381934217","0.946853809","0.110234979","0.104557641","0.193502602","0.147768491","0.1394063763333333","C/S","0.291436682","1.498028702","0.1841898216666666","0.165589024","0.127109289","Control","0.287178678","0.145245229","0.1616078433333333","0.25185302","0.580823214","0.161646428","0.310676549","0.959785523","2.317457814","0.302650957","0.156599905","0.491089733","0.249329759","0.16211954","0.540766441","0.374815906","0.175524365","Memantine","1.213688693","c-CS-m","0.191610156","1.576249803","0.143352783","0.157546128","0.809966882","0.20054001","0.992745624","0.110234979"
"293_8","0.627671725","0.327622777","0.364659814","0.279164627","0.28014358","2.12432697","0.347201827","0.206395823","0.547887094","0.248980258","1.114537445","2.317343775","0.977484092","0.515907978","0.228911731","0.249143417","0.377549356","2.229564366","3.390438897","0.548213412","0.340838636","0.277206722","0.174416707","0.993147332","0.652145538","0.233643335","0.177027248","3.666992984","0.219448523","1.13476913","0.283243596","0.314243759","0.280959373","0.725240659","0.832109643","0.8089411","1.52879752","0.301354218","0.951868168","0.460270844","1.177066544","0.135160028","0.859313838","0.141492056","0.187428045","0.122150587","S/C","0.272507483","1.306009671","0.156228414","0.181671656","0.127101082","Ts65Dn","0.195141607","0.119732904","0.450840433","0.305088648","0.623762376","0.176260649","0.286092563","0.952452222","2.466728068","0.305759504","0.172806816","0.529242459","0.204006447","0.155998158","0.486875432","0.381791483","0.392125259","Memantine","1.370250979","t-SC-m","0.205733364","1.810845038","0.105111674","0.179253972","0.806930693","0.321585903","1.618581626","0.135160028"
"50810F_4","0.752762431","0.435543278","0.408379374","0.3393186","0.495626151","2.271178637","0.467311234","0.223526703","0.634208103","0.492403315","1.091620626","2.832412523","1.113259669","0.658379374","0.301335175","0.323434622","0.41781768","2.446823204","4.613029466","0.57320442","0.330570902","0.336095764","0.247007366","0.362799263","0.766804788","0.27325046","0.218692449","4.184162063","0.261279926","1.540285451","0.735957643","0.355432781","0.330801105","0.770027624","0.859576427","0.811003683","1.72053407","0.491712707","1.505294659","0.494475138","0.908149257","0.108074379","0.107325596","0.135897584","0.183327093","0.1467498739999999","C/S","0.304879571","1.452389866","0.1608197663333333","0.137776114","0.128166729","Control","0.192686884","0.108323974","0.1211359843333333","0.193206941","0.35579683","0.194683639","0.229127668","0.826906277","2.039810308","0.352900552","0.181455135","0.621739673","0.17546487","0.144265568","0.295769375","0.460635359","0.152502184","Saline","1.115063023","c-CS-s","0.145263946","1.157618869","0.111443904","0.180207163","0.611381505","0.252071823","0.940346936","0.108074379"
"3502_11","0.893968604","0.432663178","0.421646929","0.384742495","0.327458001","2.370145965","0.527127513","0.244836133","0.757917929","0.270999725","1.136876893","2.292756816","1.228862572","0.512806389","0.313136877","0.355549435","0.613054255","2.507022859","4.273753787","0.7345084","0.598457725","0.372624621","0.234921509","0.799779675","0.855411732","0.35665106","0.242632884","3.835307078","0.254750757","1.615532911","0.34866428","0.416138805","0.458000551","0.980996971","0.927292757","0.859818232","1.792343707","0.424951804","1.399063619","0.502340953","1.33310416","0.116191131","0.183396356","0.159955995","0.197834307","0.149879684","S/C","0.30577518","0.889996562","0.227225851","0.162426951","0.13905122","Ts65Dn","0.18958405","0.099862496","0.192162255","0.2136898176666666","0.492437264","0.188552767","0.253867308","0.932966655","2.010312822","0.442302396","0.227225851","0.370058439","0.207631488","0.179958749","0.462014438","0.488846048","0.167583362","Memantine","1.403231351","t-SC-m","0.155207975","1.334135442","0.121003781","0.177724304","0.698693709","0.473423299","1.78239945","0.116191131"
"18899_4","0.645988258","0.348336595","0.402935421","0.295107632","0.401369863","1.903913894","0.366340509","0.178277886","0.646771037","0.436986301","1.040117417","2.820547945","1.017808219","0.626614481","0.245009785","0.27221135","0.42035225","2.008023483","3.605088063","0.555968689","0.33776908","0.290998043","0.170645793","0.310567515","0.696086106","0.258317025","0.183561644","2.6481409","0.194520548","1.440900196","0.626223092","0.319765166","0.267318982","0.666731898","0.725831703","0.695107632","1.494324853","0.41409002","1.20332681","0.403131115","1.392821411","0.124812406","0.213231616","0.178964482","0.18821911","0.142446223","C/S","0.30927964","1.329914957","0.1522002366666666","0.154702351","0.175587794","Ts65Dn","0.164082041","0.104177089","0.187593797","0.233241621","0.478864432","0.181965983","0.319034517","0.942846423","2.068284142","0.310567515","0.176588294","0.633441721","0.198849425","0.162081041","0.428589295","0.469471624","0.21835918","Saline","1.262381191","t-CS-s","0.164457229","1.41008004","0.1285984256666666","0.170835418","0.66995998","0.20332681","1.372811406","0.124812406"
